race_id,馬,騎手,馬番,走破時間,オッズ,通過順,着順,体重,体重変化,性,齢,斤量,上がり,人気,レース名,日付,開催,クラス,芝・ダート,距離,回り,馬場,天気,場id,場名
202401010303,ケイアイプロキオン,長浜鴻緒,3,2:03.2,6.6,6-7-11-10,12,480,10,牡,3,54,36.2,5,3歳未勝利,2024年7月27日,1回札幌3日目,3歳未勝利,芝,2000,右,良,曇,0,札幌
202401010303,ソノパッツァディテ,小林勝太,5,2:03.7,274.2,14-14-11-8,13,424,-2,牝,3,53,36.7,16,3歳未勝利,2024年7月27日,1回札幌3日目,3歳未勝利,芝,2000,右,良,曇,0,札幌
202401010303,ニシノココ,永野猛蔵,1,2:03.8,89.9,3-3-4-4,14,462,6,牝,3,55,37.2,12,3歳未勝利,2024年7月27日,1回札幌3日目,3歳未勝利,芝,2000,右,良,曇,0,札幌
202401010303,デュランヴェリテ,荻野琢真,12,2:04.2,212.3,12-10-2-4,15,554,-4,牡,3,57,37.9,14,3歳未勝利,2024年7月27日,1回札幌3日目,3歳未勝利,芝,2000,右,良,曇,0,札幌
202401010303,マジマックサラン,川端海翼,4,2:04.4,221.4,8-7-8-10,16,488,4,牡,3,54,37.6,15,3歳未勝利,2024年7月27日,1回札幌3日目,3歳未勝利,芝,2000,右,良,曇,0,札幌
202401010304,ダイタジャスティス,小林勝太,8,1:46.7,104.6,3-2-2-1,1,478,-4,牡,3,55,39.1,12,3歳未勝利,2024年7月27日,1回札幌3日目,3歳未勝利,ダ,1700,右,良,曇,0,札幌
202401010304,アイファーキャップ,鮫島克駿,7,1:46.9,2.9,6-8-8-5,2,458,2,牡,3,57,38.2,2,3歳未勝利,2024年7月27日,1回札幌3日目,3歳未勝利,ダ,1700,右,良,曇,0,札幌
202401010304,ベレッタ,横山和生,11,1:47.6,2.6,14-14-13-8,3,438,-2,牡,3,57,38.4,1,3歳未勝利,2024年7月27日,1回札幌3日目,3歳未勝利,ダ,1700,右,良,曇,0,札幌
202401010304,ディアモミノル,角田大河,2,1:47.6,40.9,6-5-5-3,4,504,6,牡,3,56,39.2,9,3歳未勝利,2024年7月27日,1回札幌3日目,3歳未勝利,ダ,1700,右,良,曇,0,札幌
202401010304,リナリア,黛弘人,9,1:47.7,51.2,5-5-5-6,5,438,12,牝,3,55,39.3,10,3歳未勝利,2024年7月27日,1回札幌3日目,3歳未勝利,ダ,1700,右,良,曇,0,札幌
202401010304,ルーフオブヘヴン,武藤雅,1,1:48.5,38.6,6-8-8-8,6,454,0,牝,3,55,39.7,8,3歳未勝利,2024年7月27日,1回札幌3日目,3歳未勝利,ダ,1700,右,良,曇,0,札幌
202401010304,ナムラレイ,高杉吏麒,10,1:48.6,18.9,9-10-10-6,7,460,-2,牡,3,54,39.6,6,3歳未勝利,2024年7月27日,1回札幌3日目,3歳未勝利,ダ,1700,右,良,曇,0,札幌
202401010304,モズオラージュ,古川奈穂,6,1:49.1,105.6,12-10-10-10,8,488,-2,牡,3,53,40.1,13,3歳未勝利,2024年7月27日,1回札幌3日目,3歳未勝利,ダ,1700,右,良,曇,0,札幌
202401010304,シャトーディフ,佐々木大,14,1:49.3,15.5,13-12-10-10,9,434,-4,牝,3,55,40.3,5,3歳未勝利,2024年7月27日,1回札幌3日目,3歳未勝利,ダ,1700,右,良,曇,0,札幌
202401010304,テートモダン,小林凌大,4,1:49.7,6.2,9-5-4-3,10,452,-2,セ,3,57,41.5,3,3歳未勝利,2024年7月27日,1回札幌3日目,3歳未勝利,ダ,1700,右,良,曇,0,札幌
202401010304,ブラッドショー,北村友一,13,1:50.4,53.1,4-4-5-13,11,450,8,牡,3,57,41.9,11,3歳未勝利,2024年7月27日,1回札幌3日目,3歳未勝利,ダ,1700,右,良,曇,0,札幌
202401010304,テイエムミステリー,富田暁,5,1:50.6,19.5,2-2-1-2,12,474,-2,牡,3,57,43.0,7,3歳未勝利,2024年7月27日,1回札幌3日目,3歳未勝利,ダ,1700,右,良,曇,0,札幌
202401010304,セイウンパイオニア,永野猛蔵,3,1:52.7,10.3,1-1-2-10,13,490,-2,牡,3,57,45.1,4,3歳未勝利,2024年7月27日,1回札幌3日目,3歳未勝利,ダ,1700,右,良,曇,0,札幌
202401010304,パサデナノアサ,亀田温心,12,1:52.9,456.4,11-12-14-14,14,372,-2,牝,3,55,43.0,14,3歳未勝利,2024年7月27日,1回札幌3日目,3歳未勝利,ダ,1700,右,良,曇,0,札幌
202401010305,アルテヴェローチェ,武豊,12,1:29.9,3.2,4-4-4,1,448,0,牡,2,55,34.7,1,2歳新馬,2024年7月27日,1回札幌3日目,2歳新馬,芝,1500,右,良,曇,0,札幌
202401010305,ヒシアマン,藤岡佑介,7,1:29.9,3.3,7-6-5,2,448,0,牡,2,55,34.5,2,2歳新馬,2024年7月27日,1回札幌3日目,2歳新馬,芝,1500,右,良,曇,0,札幌
202401010305,セラトーン,横山武史,9,1:30.8,6.1,11-10-10,3,486,0,牡,2,55,35.1,4,2歳新馬,2024年7月27日,1回札幌3日目,2歳新馬,芝,1500,右,良,曇,0,札幌
202401010305,レフィナード,横山和生,11,1:30.9,26.8,10-9-8,4,466,0,牝,2,55,35.3,9,2歳新馬,2024年7月27日,1回札幌3日目,2歳新馬,芝,1500,右,良,曇,0,札幌
202401010305,フクシマコウヨウ,高杉吏麒,10,1:31.0,74.8,7-11-11,5,428,0,牝,2,52,35.1,13,2歳新馬,2024年7月27日,1回札幌3日目,2歳新馬,芝,1500,右,良,曇,0,札幌
202401010305,シュバルツマサムネ,浜中俊,14,1:31.0,46.8,14-13-11,6,460,0,牡,2,55,34.6,10,2歳新馬,2024年7月27日,1回札幌3日目,2歳新馬,芝,1500,右,良,曇,0,札幌
202401010305,アルハイルフォート,北村友一,5,1:31.0,16.5,5-6-5,7,478,0,牡,2,55,35.6,5,2歳新馬,2024年7月27日,1回札幌3日目,2歳新馬,芝,1500,右,良,曇,0,札幌
202401010305,ホウオウライダイ,古川吉洋,4,1:31.1,5.9,5-4-5,8,478,0,牡,2,55,35.9,3,2歳新馬,2024年7月27日,1回札幌3日目,2歳新馬,芝,1500,右,良,曇,0,札幌
202401010305,レオンバルディア,佐々木大,3,1:31.1,68.8,9-6-8,9,402,0,牝,2,55,35.7,11,2歳新馬,2024年7月27日,1回札幌3日目,2歳新馬,芝,1500,右,良,曇,0,札幌
202401010305,ミヤマイルス,丹内祐次,8,1:31.6,17.5,3-3-2,10,480,0,牝,2,55,36.6,6,2歳新馬,2024年7月27日,1回札幌3日目,2歳新馬,芝,1500,右,良,曇,0,札幌
202401010305,ミシュリーヌ,小林凌大,1,1:31.7,153.4,12-11-11,11,442,0,牝,2,55,35.8,14,2歳新馬,2024年7月27日,1回札幌3日目,2歳新馬,芝,1500,右,良,曇,0,札幌
202401010305,ラッキーカムカム,鮫島克駿,2,1:31.8,22.6,1-1-1,12,460,0,牝,2,55,37.1,7,2歳新馬,2024年7月27日,1回札幌3日目,2歳新馬,芝,1500,右,良,曇,0,札幌
202401010305,カハンガハンガ,菱田裕二,13,1:32.3,22.9,2-2-2,13,464,0,牡,2,55,37.5,8,2歳新馬,2024年7月27日,1回札幌3日目,2歳新馬,芝,1500,右,良,曇,0,札幌
202401010305,アヴァンポップ,亀田温心,6,1:33.1,72.5,13-14-14,14,404,0,牝,2,55,36.1,12,2歳新馬,2024年7月27日,1回札幌3日目,2歳新馬,芝,1500,右,良,曇,0,札幌
202401010306,ムーム,鮫島克駿,10,0:58.7,4.7,2-2,1,454,0,牝,3,53,35.5,3,3歳以上1勝クラス,2024年7月27日,1回札幌3日目,3歳以上1勝クラス,ダ,1000,右,良,曇,0,札幌
202401010306,セリエル,大野拓弥,9,0:59.4,2.9,1-1,2,464,12,牝,3,53,36.2,1,3歳以上1勝クラス,2024年7月27日,1回札幌3日目,3歳以上1勝クラス,ダ,1000,右,良,曇,0,札幌
202401010306,サザンレイク,長浜鴻緒,6,0:59.4,4.6,3-3,3,494,4,牝,4,53,35.9,2,3歳以上1勝クラス,2024年7月27日,1回札幌3日目,3歳以上1勝クラス,ダ,1000,右,良,曇,0,札幌
202401010306,ニホンピロトッティ,横山和生,5,0:59.6,7.0,8-6,4,400,0,牝,3,53,35.7,5,3歳以上1勝クラス,2024年7月27日,1回札幌3日目,3歳以上1勝クラス,ダ,1000,右,良,曇,0,札幌
202401010306,シュヴァルツリーベ,伊藤工真,11,0:59.7,16.7,3-4,5,444,2,牝,4,56,36.1,7,3歳以上1勝クラス,2024年7月27日,1回札幌3日目,3歳以上1勝クラス,ダ,1000,右,良,曇,0,札幌
202401010306,メイプルリーフラグ,古川奈穂,2,0:59.9,93.6,12-11,6,436,-10,牝,4,52,35.5,9,3歳以上1勝クラス,2024年7月27日,1回札幌3日目,3歳以上1勝クラス,ダ,1000,右,良,曇,0,札幌
202401010306,シルバーダイヤ,角田大河,1,1:00.2,27.8,11-11,7,458,4,牝,4,55,35.9,8,3歳以上1勝クラス,2024年7月27日,1回札幌3日目,3歳以上1勝クラス,ダ,1000,右,良,曇,0,札幌
202401010306,アカザ,丹内祐次,7,1:00.4,14.8,3-6,8,426,-4,牝,5,56,36.8,6,3歳以上1勝クラス,2024年7月27日,1回札幌3日目,3歳以上1勝クラス,ダ,1000,右,良,曇,0,札幌
202401010306,サンマルリアン,小林勝太,12,1:00.5,160.7,9-9,9,434,-6,牝,4,54,36.4,10,3歳以上1勝クラス,2024年7月27日,1回札幌3日目,3歳以上1勝クラス,ダ,1000,右,良,曇,0,札幌
202401010306,ミッシーフォール,小林凌大,8,1:01.0,169.6,9-9,10,410,-4,牝,3,53,36.9,12,3歳以上1勝クラス,2024年7月27日,1回札幌3日目,3歳以上1勝クラス,ダ,1000,右,良,曇,0,札幌
202401010306,プラティクレール,高杉吏麒,4,1:01.3,6.8,3-4,11,482,18,牝,4,53,37.7,4,3歳以上1勝クラス,2024年7月27日,1回札幌3日目,3歳以上1勝クラス,ダ,1000,右,良,曇,0,札幌
202401010306,タイコネン,川端海翼,3,1:02.1,162.5,3-6,12,478,0,牝,5,53,38.6,11,3歳以上1勝クラス,2024年7月27日,1回札幌3日目,3歳以上1勝クラス,ダ,1000,右,良,曇,0,札幌
202401010307,タンゴバイラリン,横山和生,1,2:00.1,2.8,4-4-2-1,1,506,-8,牡,3,55,34.5,1,3歳以上1勝クラス,2024年7月27日,1回札幌3日目,3歳以上1勝クラス,芝,2000,右,良,曇,0,札幌
202401010307,レイククレセント,横山武史,6,2:00.2,3.3,5-5-2-2,2,420,-2,牝,3,53,34.6,2,3歳以上1勝クラス,2024年7月27日,1回札幌3日目,3歳以上1勝クラス,芝,2000,右,良,曇,0,札幌
202401010307,コスモエクスプレス,丹内祐次,7,2:00.3,18.3,6-6-6-3,3,496,6,牡,5,58,34.3,7,3歳以上1勝クラス,2024年7月27日,1回札幌3日目,3歳以上1勝クラス,芝,2000,右,良,曇,0,札幌
202401010307,カエルム,藤岡佑介,8,2:00.3,4.2,8-8-5-3,4,458,-4,牡,3,55,34.5,3,3歳以上1勝クラス,2024年7月27日,1回札幌3日目,3歳以上1勝クラス,芝,2000,右,良,曇,0,札幌
202401010307,キヨラ,永野猛蔵,3,2:00.8,10.5,6-6-6-6,5,488,4,牝,6,56,34.8,5,3歳以上1勝クラス,2024年7月27日,1回札幌3日目,3歳以上1勝クラス,芝,2000,右,良,曇,0,札幌
202401010307,ダノンペドロ,高杉吏麒,9,2:02.0,15.0,3-3-2-3,6,482,-2,セ,4,55,36.4,6,3歳以上1勝クラス,2024年7月27日,1回札幌3日目,3歳以上1勝クラス,芝,2000,右,良,曇,0,札幌
202401010307,ミッキースターダム,浜中俊,5,2:02.1,9.0,9-9-9-8,7,450,0,牡,3,55,35.8,4,3歳以上1勝クラス,2024年7月27日,1回札幌3日目,3歳以上1勝クラス,芝,2000,右,良,曇,0,札幌
202401010307,ブライトサイン,北村友一,2,2:03.7,33.0,1-1-1-7,8,470,4,牝,4,56,38.7,8,3歳以上1勝クラス,2024年7月27日,1回札幌3日目,3歳以上1勝クラス,芝,2000,右,良,曇,0,札幌
202401010307,ライムストリート,長浜鴻緒,4,2:03.8,192.0,2-2-8-9,9,480,6,牡,3,52,37.7,9,3歳以上1勝クラス,2024年7月27日,1回札幌3日目,3歳以上1勝クラス,芝,2000,右,良,曇,0,札幌
202401010308,オルゴーリオ,武豊,12,1:46.1,2.0,5-5-5-3,1,512,8,牡,3,55,37.5,1,3歳以上1勝クラス,2024年7月27日,1回札幌3日目,3歳以上1勝クラス,ダ,1700,右,良,曇,0,札幌
202401010308,ドッビアーコ,鮫島克駿,9,1:46.2,10.4,7-7-6-5,2,546,12,牡,3,55,37.4,5,3歳以上1勝クラス,2024年7月27日,1回札幌3日目,3歳以上1勝クラス,ダ,1700,右,良,曇,0,札幌
202401010308,リュクスドレフォン,藤懸貴志,14,1:46.3,8.4,1-1-1-1,3,522,16,牡,4,58,38.1,3,3歳以上1勝クラス,2024年7月27日,1回札幌3日目,3歳以上1勝クラス,ダ,1700,右,良,曇,0,札幌
202401010308,ヘヴンズタイム,小林勝太,2,1:46.6,22.3,2-2-2-3,4,466,-2,セ,4,56,38.1,6,3歳以上1勝クラス,2024年7月27日,1回札幌3日目,3歳以上1勝クラス,ダ,1700,右,良,曇,0,札幌
202401010308,ゼンダンスカイ,角田大河,7,1:46.6,4.6,4-4-2-2,5,464,8,牡,3,54,38.2,2,3歳以上1勝クラス,2024年7月27日,1回札幌3日目,3歳以上1勝クラス,ダ,1700,右,良,曇,0,札幌
202401010308,フリッパー,黛弘人,8,1:46.9,48.4,9-11-9-9,6,504,4,牡,4,58,37.7,10,3歳以上1勝クラス,2024年7月27日,1回札幌3日目,3歳以上1勝クラス,ダ,1700,右,良,曇,0,札幌
202401010308,ケイエイト,高杉吏麒,10,1:47.0,28.3,8-8-6-7,7,456,-8,牡,4,55,38.1,9,3歳以上1勝クラス,2024年7月27日,1回札幌3日目,3歳以上1勝クラス,ダ,1700,右,良,曇,0,札幌
202401010308,マーベリックシチー,池添謙一,4,1:47.5,125.1,9-9-9-7,8,452,-6,牡,3,55,38.4,12,3歳以上1勝クラス,2024年7月27日,1回札幌3日目,3歳以上1勝クラス,ダ,1700,右,良,曇,0,札幌
202401010308,フロスティクォーツ,岩田康誠,1,1:47.8,24.9,14-14-13-11,9,474,-4,牡,6,58,38.0,8,3歳以上1勝クラス,2024年7月27日,1回札幌3日目,3歳以上1勝クラス,ダ,1700,右,良,曇,0,札幌
202401010308,エコロエイト,佐々木大,11,1:47.8,22.7,2-2-2-5,10,496,-6,牡,3,55,39.4,7,3歳以上1勝クラス,2024年7月27日,1回札幌3日目,3歳以上1勝クラス,ダ,1700,右,良,曇,0,札幌
202401010308,マイフォーエバー,北村友一,5,1:48.5,69.0,6-6-6-9,11,486,-2,牡,3,55,39.7,11,3歳以上1勝クラス,2024年7月27日,1回札幌3日目,3歳以上1勝クラス,ダ,1700,右,良,曇,0,札幌
202401010308,オメガインペリアル,藤岡佑介,3,1:48.6,9.1,9-9-11-13,12,454,-6,牡,3,55,39.0,4,3歳以上1勝クラス,2024年7月27日,1回札幌3日目,3歳以上1勝クラス,ダ,1700,右,良,曇,0,札幌
202401010308,ジャーニーメモリー,小林凌大,13,1:48.7,383.0,12-13-11-11,13,458,-10,牡,4,58,39.1,14,3歳以上1勝クラス,2024年7月27日,1回札幌3日目,3歳以上1勝クラス,ダ,1700,右,良,曇,0,札幌
202401010308,リードアクトレス,古川吉洋,6,1:49.5,209.4,13-12-14-14,14,484,14,牝,3,53,39.2,13,3歳以上1勝クラス,2024年7月27日,1回札幌3日目,3歳以上1勝クラス,ダ,1700,右,良,曇,0,札幌
202401010309,ライフセービング,鮫島克駿,9,2:42.3,4.3,9-9-6-5,1,452,-2,牡,3,55,34.9,2,積丹特別(1勝),2024年7月27日,1回札幌3日目,3歳以上1勝クラス,芝,2600,右,良,曇,0,札幌
202401010309,ミスガリレオアスク,北村友一,1,2:42.4,2.0,2-2-2-1,2,430,-2,牝,3,53,35.4,1,積丹特別(1勝),2024年7月27日,1回札幌3日目,3歳以上1勝クラス,芝,2600,右,良,曇,0,札幌
202401010309,ドゥレイクパセージ,佐々木大,8,2:42.7,5.0,3-3-2-3,3,472,8,牡,3,55,35.6,3,積丹特別(1勝),2024年7月27日,1回札幌3日目,3歳以上1勝クラス,芝,2600,右,良,曇,0,札幌
202401010309,ペリプルス,永野猛蔵,7,2:42.8,10.7,5-5-5-5,4,434,-4,牡,4,58,35.6,5,積丹特別(1勝),2024年7月27日,1回札幌3日目,3歳以上1勝クラス,芝,2600,右,良,曇,0,札幌
202401010309,ナムラブーニン,武豊,4,2:42.8,5.2,3-4-2-3,5,458,6,牡,3,55,35.7,4,積丹特別(1勝),2024年7月27日,1回札幌3日目,3歳以上1勝クラス,芝,2600,右,良,曇,0,札幌
202401010309,ミラキュラスドラマ,菱田裕二,5,2:42.9,63.1,7-7-8-8,6,460,2,牡,3,55,35.4,8,積丹特別(1勝),2024年7月27日,1回札幌3日目,3歳以上1勝クラス,芝,2600,右,良,曇,0,札幌
202401010309,ノートルプロメス,富田暁,6,2:43.0,46.3,5-6-6-5,7,498,2,牡,5,58,35.7,7,積丹特別(1勝),2024年7月27日,1回札幌3日目,3歳以上1勝クラス,芝,2600,右,良,曇,0,札幌
202401010309,アスクナサニエル,荻野琢真,3,2:43.5,44.9,7-7-8-9,8,508,8,牡,3,55,36.0,6,積丹特別(1勝),2024年7月27日,1回札幌3日目,3歳以上1勝クラス,芝,2600,右,良,曇,0,札幌
202401010309,アットアブラスト,丹内祐次,2,2:43.6,140.1,1-1-1-2,9,470,8,牡,4,58,36.7,9,積丹特別(1勝),2024年7月27日,1回札幌3日目,3歳以上1勝クラス,芝,2600,右,良,曇,0,札幌
202401010310,エマヌエーレ,池添謙一,7,1:27.7,13.9,3-4-3,1,500,0,牡,4,55,34.4,8,摩周湖特別(2勝),2024年7月27日,1回札幌3日目,3歳以上2勝クラス,芝,1500,右,良,曇,0,札幌
202401010310,メタルスピード,横山武史,10,1:28.0,7.7,1-1-1,2,504,-16,牡,4,56,35.1,3,摩周湖特別(2勝),2024年7月27日,1回札幌3日目,3歳以上2勝クラス,芝,1500,右,良,曇,0,札幌
202401010310,レッドバレンティア,岩田康誠,5,1:28.0,13.8,11-11-8,3,462,2,牡,4,55,33.8,7,摩周湖特別(2勝),2024年7月27日,1回札幌3日目,3歳以上2勝クラス,芝,1500,右,良,曇,0,札幌
202401010310,ステラバルセロナ,佐々木大,8,1:28.1,9.8,7-6-5,4,424,4,牝,4,53,34.5,4,摩周湖特別(2勝),2024年7月27日,1回札幌3日目,3歳以上2勝クラス,芝,1500,右,良,曇,0,札幌
202401010310,ジャスティンアース,鮫島克駿,12,1:28.3,2.6,3-6-6,5,474,2,牡,3,55,34.6,1,摩周湖特別(2勝),2024年7月27日,1回札幌3日目,3歳以上2勝クラス,芝,1500,右,良,曇,0,札幌
202401010310,ヴァンルーラー,小林勝太,11,1:28.4,181.0,2-2-2,6,454,-10,牝,5,51,35.4,14,摩周湖特別(2勝),2024年7月27日,1回札幌3日目,3歳以上2勝クラス,芝,1500,右,良,曇,0,札幌
202401010310,ナバロン,秋山稔樹,13,1:28.4,26.8,3-3-3,7,502,2,牡,5,55,35.2,9,摩周湖特別(2勝),2024年7月27日,1回札幌3日目,3歳以上2勝クラス,芝,1500,右,良,曇,0,札幌
202401010310,バニシングポイント,浜中俊,4,1:28.4,4.3,12-11-12,8,488,-2,セ,6,57,34.2,2,摩周湖特別(2勝),2024年7月27日,1回札幌3日目,3歳以上2勝クラス,芝,1500,右,良,曇,0,札幌
202401010310,マイネルダグラス,丹内祐次,2,1:28.4,12.1,13-13-13,9,510,6,牡,6,55,34.0,5,摩周湖特別(2勝),2024年7月27日,1回札幌3日目,3歳以上2勝クラス,芝,1500,右,良,曇,0,札幌
202401010310,アスクエピソード,北村友一,6,1:28.5,12.3,8-6-8,10,462,4,牡,4,56,34.8,6,摩周湖特別(2勝),2024年7月27日,1回札幌3日目,3歳以上2勝クラス,芝,1500,右,良,曇,0,札幌
202401010310,デビッドテソーロ,高杉吏麒,1,1:28.6,37.0,8-9-10,11,464,0,牡,3,54,34.8,11,摩周湖特別(2勝),2024年7月27日,1回札幌3日目,3歳以上2勝クラス,芝,1500,右,良,曇,0,札幌
202401010310,ニシノレバンテ,永野猛蔵,14,1:28.8,33.0,13-13-13,12,486,-4,牡,5,55,34.3,10,摩周湖特別(2勝),2024年7月27日,1回札幌3日目,3歳以上2勝クラス,芝,1500,右,良,曇,0,札幌
202401010310,プルスウルトラ,黛弘人,3,1:29.0,178.3,3-5-6,13,532,6,牡,6,54,35.5,13,摩周湖特別(2勝),2024年7月27日,1回札幌3日目,3歳以上2勝クラス,芝,1500,右,良,曇,0,札幌
202401010310,タロントゥーズ,亀田温心,9,1:29.1,162.3,8-10-10,14,474,0,牡,4,55,35.1,12,摩周湖特別(2勝),2024年7月27日,1回札幌3日目,3歳以上2勝クラス,芝,1500,右,良,曇,0,札幌
202401010311,フェアエールング,丹内祐次,5,2:00.6,16.7,4-4-4-4,1,454,-4,牝,4,53,34.3,7,STV賞(3勝),2024年7月27日,1回札幌3日目,3歳以上3勝クラス,芝,2000,右,良,曇,0,札幌
202401010311,スミ,角田大河,14,2:00.6,8.2,2-2-2-2,2,482,-2,牝,5,54,34.4,5,STV賞(3勝),2024年7月27日,1回札幌3日目,3歳以上3勝クラス,芝,2000,右,良,曇,0,札幌
202401010311,シュバルツクーゲル,武豊,8,2:00.9,3.8,4-4-4-4,3,484,10,牡,3,54,34.6,1,STV賞(3勝),2024年7月27日,1回札幌3日目,3歳以上3勝クラス,芝,2000,右,良,曇,0,札幌
202401010311,ニューノーマル,浜中俊,12,2:01.0,27.5,4-4-6-6,4,468,2,牝,5,54,34.6,10,STV賞(3勝),2024年7月27日,1回札幌3日目,3歳以上3勝クラス,芝,2000,右,良,曇,0,札幌
202401010311,コスモフロイデ,鮫島克駿,13,2:01.0,45.1,1-1-1-1,5,474,-2,牡,5,56,34.9,12,STV賞(3勝),2024年7月27日,1回札幌3日目,3歳以上3勝クラス,芝,2000,右,良,曇,0,札幌
202401010311,マイネルエンペラー,横山武史,1,2:01.1,4.6,8-7-7-7,6,482,2,牡,4,57,34.5,2,STV賞(3勝),2024年7月27日,1回札幌3日目,3歳以上3勝クラス,芝,2000,右,良,曇,0,札幌
202401010311,カネフラ,藤岡佑介,4,2:01.1,16.9,14-14-13-10,7,436,-12,牡,4,55,34.3,8,STV賞(3勝),2024年7月27日,1回札幌3日目,3歳以上3勝クラス,芝,2000,右,良,曇,0,札幌
202401010311,バールデュヴァン,古川吉洋,10,2:01.1,25.4,11-11-11-10,8,506,0,牡,4,55,34.4,9,STV賞(3勝),2024年7月27日,1回札幌3日目,3歳以上3勝クラス,芝,2000,右,良,曇,0,札幌
202401010311,ショウナンアデイブ,池添謙一,7,2:01.3,6.3,8-7-7-7,9,506,-10,牡,5,57,34.8,3,STV賞(3勝),2024年7月27日,1回札幌3日目,3歳以上3勝クラス,芝,2000,右,良,曇,0,札幌
202401010311,シルキーヴォイス,水口優也,3,2:01.3,124.7,11-11-13-14,10,492,-2,牡,6,52,34.5,14,STV賞(3勝),2024年7月27日,1回札幌3日目,3歳以上3勝クラス,芝,2000,右,良,曇,0,札幌
202401010311,ルージュアルル,横山和生,2,2:01.3,46.8,2-2-2-2,11,484,-2,牝,5,53,35.1,13,STV賞(3勝),2024年7月27日,1回札幌3日目,3歳以上3勝クラス,芝,2000,右,良,曇,0,札幌
202401010311,インスタキング,北村友一,6,2:01.3,12.0,7-7-7-10,12,516,-6,牡,4,55,34.8,6,STV賞(3勝),2024年7月27日,1回札幌3日目,3歳以上3勝クラス,芝,2000,右,良,曇,0,札幌
202401010311,アスクドゥポルテ,富田暁,11,2:01.3,29.5,11-11-11-10,13,478,-2,牡,4,56,34.6,11,STV賞(3勝),2024年7月27日,1回札幌3日目,3歳以上3勝クラス,芝,2000,右,良,曇,0,札幌
202401010311,ホウオウスーペリア,佐々木大,9,2:01.4,7.5,8-7-7-7,14,480,-2,牡,4,56,34.9,4,STV賞(3勝),2024年7月27日,1回札幌3日目,3歳以上3勝クラス,芝,2000,右,良,曇,0,札幌
202401010312,ジョーローリット,角田大河,2,0:58.7,3.2,1-1,1,476,-2,牝,3,52,35.7,1,3歳以上2勝クラス,2024年7月27日,1回札幌3日目,3歳以上2勝クラス,ダ,1000,右,良,曇,0,札幌
202401010312,カンザシ,高杉吏麒,8,0:58.9,4.1,12-12,2,512,0,牝,5,53,34.4,3,3歳以上2勝クラス,2024年7月27日,1回札幌3日目,3歳以上2勝クラス,ダ,1000,右,良,曇,0,札幌
202401010312,スコーピオン,武藤雅,7,0:59.1,10.2,2-2,3,474,6,牡,3,55,36.0,4,3歳以上2勝クラス,2024年7月27日,1回札幌3日目,3歳以上2勝クラス,ダ,1000,右,良,曇,0,札幌
202401010312,ノボリショウリュウ,川端海翼,1,0:59.3,20.7,10-7,4,454,-2,牡,3,52,35.4,7,3歳以上2勝クラス,2024年7月27日,1回札幌3日目,3歳以上2勝クラス,ダ,1000,右,良,曇,0,札幌
202401010312,プリティインピンク,大野拓弥,4,0:59.3,46.6,11-10,5,444,-2,牝,6,56,35.1,11,3歳以上2勝クラス,2024年7月27日,1回札幌3日目,3歳以上2勝クラス,ダ,1000,右,良,曇,0,札幌
202401010312,サイレンスゴールド,川又賢治,6,0:59.4,11.1,5-5,6,508,0,牡,4,58,35.9,5,3歳以上2勝クラス,2024年7月27日,1回札幌3日目,3歳以上2勝クラス,ダ,1000,右,良,曇,0,札幌
202401010312,マキアージュ,小林勝太,5,0:59.9,13.8,3-3,7,460,8,牝,5,54,36.6,6,3歳以上2勝クラス,2024年7月27日,1回札幌3日目,3歳以上2勝クラス,ダ,1000,右,良,曇,0,札幌
202401010312,フーコサンライズ,佐々木大,10,1:00.0,3.6,7-7,8,494,-2,牝,3,53,36.4,2,3歳以上2勝クラス,2024年7月27日,1回札幌3日目,3歳以上2勝クラス,ダ,1000,右,良,曇,0,札幌
202401010312,シュガーフロート,古川吉洋,12,1:00.0,93.0,7-5,9,426,0,牝,5,56,36.3,12,3歳以上2勝クラス,2024年7月27日,1回札幌3日目,3歳以上2勝クラス,ダ,1000,右,良,曇,0,札幌
202401010312,ポメラート,丹内祐次,11,1:00.5,34.9,7-7,10,496,0,牝,5,56,36.9,9,3歳以上2勝クラス,2024年7月27日,1回札幌3日目,3歳以上2勝クラス,ダ,1000,右,良,曇,0,札幌
202401010312,マジックタッチ,鮫島克駿,3,1:00.7,45.5,3-3,11,532,-10,牡,4,58,37.5,10,3歳以上2勝クラス,2024年7月27日,1回札幌3日目,3歳以上2勝クラス,ダ,1000,右,良,曇,0,札幌
202401010312,ステルナティーア,横山武史,9,1:02.5,26.0,5-10,12,454,6,牝,5,56,39.0,8,3歳以上2勝クラス,2024年7月27日,1回札幌3日目,3歳以上2勝クラス,ダ,1000,右,良,曇,0,札幌
202401010401,インマイポケット,ルメール,9,1:30.1,2.4,5-3-2,1,428,-2,牝,3,55,35.5,1,3歳未勝利,2024年7月28日,1回札幌4日目,3歳未勝利,芝,1500,右,重,雨,0,札幌
202401010401,シャーリーゴールド,浜中俊,11,1:30.4,12.7,10-5-5,2,444,0,牝,3,55,35.6,5,3歳未勝利,2024年7月28日,1回札幌4日目,3歳未勝利,芝,1500,右,重,雨,0,札幌
202401010401,ココシャンパーニュ,北村友一,14,1:30.4,22.0,13-10-10,3,454,-10,牝,3,55,35.2,7,3歳未勝利,2024年7月28日,1回札幌4日目,3歳未勝利,芝,1500,右,重,雨,0,札幌
